Page Number,Product Page URL,Entry Number
1,https://www.newegg.com/hgst-ultrastar-dc-hc550-0f38356-16tb/p/1B4-01D6-000U8?Item=1B4-01D6-000U8,43
1,https://www.newegg.com/p/1B4-01D6-000W1?Item=1B4-01D6-000W1,44
1,https://www.newegg.com/seagate-skyhawk-surveillance-spz-43h4ts-us-4tb/p/N82E16822185053?Item=N82E16822185053,45
1,https://www.newegg.com/p/1Z4-000P-00NA3?Item=1Z4-000P-00NA3,46
1,https://www.newegg.com/p/1Z4-000P-00K85?Item=1Z4-000P-00K85,47
1,https://www.newegg.com/toshiba-mg09-series-hdepz10gea51-18tb/p/N82E16822149799?Item=N82E16822149799,48
1,https://www.newegg.com/seagate-exos-x20-st20000nm002d-20tb/p/N82E16822185016?Item=N82E16822185016,49
1,https://www.newegg.com/p/1Z4-000P-00K80?Item=1Z4-000P-00K80,50
1,https://www.newegg.com/wd-ultrastar-dc-hc560-0f38755-20tb/p/N82E16822234513?Item=N82E16822234513,51
1,https://www.newegg.com/toshiba-n300-hdwg31exzsta-14tb/p/N82E16822149794?Item=N82E16822149794,52
1,https://www.newegg.com/p/1Z4-00J6-005A9?Item=1Z4-00J6-005A9,53
1,https://www.newegg.com/toshiba-mg08sca16te-mg08sca16te-16tb/p/1B4-0019-01294?Item=1B4-0019-01294,54
1,https://www.newegg.com/toshiba-x300-hdwr31exzsta-14tb/p/N82E16822149789?Item=N82E16822149789,55
1,https://www.newegg.com/p/1Z4-001J-00D70?Item=1Z4-001J-00D70,56
1,https://www.newegg.com/fantom-drives-ultrastar-0f38459-18tb/p/1Z4-00D4-000K3?Item=1Z4-00D4-000K3,57
1,https://www.newegg.com/p/1Z4-000P-00RS2?Item=1Z4-000P-00RS2,58
1,https://www.newegg.com/gold-wd181kryz-18tb/p/N82E16822234420?Item=N82E16822234420,59
1,https://www.newegg.com/hgst-ultrastar-dc-hc530-0f31052-14tb/p/1Z4-0005-006A5?Item=1Z4-0005-006A5,60
1,https://www.newegg.com/toshiba-x300-hdwr31gxzsta-16tb/p/N82E16822149790?Item=N82E16822149790,61
1,https://www.newegg.com/p/1Z4-000P-00TR4?Item=1Z4-000P-00TR4,62
1,https://www.newegg.com/wd-hc550-0f38459-18tb/p/1Z4-00D4-000K2?Item=1Z4-00D4-000K2,63
1,https://www.newegg.com/fantom-drives-gforce-3-pro-gf3b18000up-18tb/p/1Z4-00D4-000C4?Item=1Z4-00D4-000C4,64
1,https://www.newegg.com/dell-400-atin-600gb/p/2WA-0019-000K7?Item=2WA-0019-000K7,65
1,https://www.newegg.com/p/1Z4-000P-00SF7?Item=1Z4-000P-00SF7,66
1,https://www.newegg.com/seagate-exos-x20-st20000nm007d-20tb/p/N82E16822185011?Item=N82E16822185011,67
1,https://www.newegg.com/p/1Z4-000P-00RN3?Item=1Z4-000P-00RN3,68
1,https://www.newegg.com/hgst-ultrastar-he12-0f30141-12tb/p/1B4-01D6-00056?Item=1B4-01D6-00056,69
1,https://www.newegg.com/gold-wd161kryz-16tb/p/N82E16822234421?Item=N82E16822234421,70
1,https://www.newegg.com/hgst-hc550-wuh721818al5204-0f38353-18tb/p/1B4-01D6-000V0?Item=1B4-01D6-000V0,71
1,https://www.newegg.com/hp-375870-b21-72gb/p/N82E16822332008R?Item=N82E16822332008R,72
1,https://www.newegg.com/seagate-skyhawk-ai-st14000ve0008-14tb/p/N82E16822184785?Item=N82E16822184785,73
1,https://www.newegg.com/hp-693687-b21-r-4tb-others/p/N82E16822332851?Item=N82E16822332851,74
1,https://www.newegg.com/p/1Z4-000P-00K05?Item=1Z4-000P-00K05,75
1,https://www.newegg.com/p/1Z4-002P-000X7?Item=1Z4-002P-000X7,76
1,https://www.newegg.com/hp-652615-b21-450gb-hard-drives/p/N82E16822332267R?Item=N82E16822332267R,77
1,https://www.newegg.com/ibm-42d0777-1tb/p/N82E16822135033R?Item=N82E16822135033R,78
1,https://www.newegg.com/p/1Z4-000B-00KB6?Item=1Z4-000B-00KB6,79
1,https://www.newegg.com/red-pro-wd181kfgx-18tb/p/N82E16822234430?Item=N82E16822234430,80
1,https://www.newegg.com/red-pro-wd201kfgx-20tb/p/N82E16822234512?Item=N82E16822234512,81
1,https://www.newegg.com/gold-wd201kryz-20tb/p/N82E16822234498?Item=N82E16822234498,82
1,https://www.newegg.com/seagate-exos-x18-st18000nm004j-18tb/p/1B4-00VK-00617?Item=1B4-00VK-00617,83
1,https://www.newegg.com/p/1B4-01D6-000U0?Item=1B4-01D6-000U0,84
1,https://www.newegg.com/dell-529fg-4tb/p/N82E16822200169?Item=N82E16822200169,85
1,https://www.newegg.com/seagate-ironwolf-pro-st14000ne0008-14tb/p/N82E16822184760?Item=N82E16822184760,86
1,https://www.newegg.com/seagate-ironwolf-st14000vn0008-14tb/p/N82E16822184759?Item=N82E16822184759,87
1,https://www.newegg.com/p/1Z4-000P-00S04?Item=1Z4-000P-00S04,88
1,https://www.newegg.com/p/1Z4-000P-00RP2?Item=1Z4-000P-00RP2,89
1,https://www.newegg.com/dell-4wxv5-8tb/p/1Z4-000J-02RB4?Item=1Z4-000J-02RB4,90
1,https://www.newegg.com/toshiba-mg07sca14te-14tb/p/1Z4-000B-004T2?Item=1Z4-000B-004T2,91
1,https://www.newegg.com/p/1Z4-000P-00ST9?Item=1Z4-000P-00ST9,92
1,https://www.newegg.com/red-pro-wd141kfgx-14tb/p/N82E16822234401?Item=N82E16822234401,93
1,https://www.newegg.com/hp-652753-b21-1tb-others/p/N82E16822332214R?Item=N82E16822332214R,94
1,https://www.newegg.com/hpe-j9f46a-600gb-hard-drive/p/1Z4-000P-001W4?Item=1Z4-000P-001W4,95
2,https://www.newegg.com/seagate-skyhawk-ai-st18000ve002-18tb/p/1Z4-002P-022K1?Item=1Z4-002P-022K1,96
2,https://www.newegg.com/hp-storageworks-p2000-ap861a-1tb-hard-drive/p/N82E16822332118R?Item=N82E16822332118R,97
2,https://www.newegg.com/p/1Z4-000P-00TV4?Item=1Z4-000P-00TV4,98
2,https://www.newegg.com/purple-pro-wd181purp-18tb/p/N82E16822234483?Item=N82E16822234483,99
2,https://www.newegg.com/p/1Z4-000P-00RN6?Item=1Z4-000P-00RN6,100
2,https://www.newegg.com/p/1Z4-000P-00S53?Item=1Z4-000P-00S53,101
2,https://www.newegg.com/seagate-2tb-st2000nx0263/p/1Z4-002P-000B5?Item=1Z4-002P-000B5,102
2,https://www.newegg.com/seagate-st18000ne000-18tb/p/N82E16822184872?Item=N82E16822184872,103
2,https://www.newegg.com/western-digital-ultrastar-dc-hc550-wuh721818ale6l4-0f38459-18tb/p/1Z4-0002-01CG8?Item=1Z4-0002-01CG8,104
2,https://www.newegg.com/dell-400-ajpi-1-2tb/p/2WA-0019-00013?Item=2WA-0019-00013,105
2,https://www.newegg.com/p/1Z4-000P-00RZ2?Item=1Z4-000P-00RZ2,106
2,https://www.newegg.com/toshiba-hdepm21gea51-12tb/p/N82E16822149800?Item=N82E16822149800,107
2,https://www.newegg.com/hp-480939-001-450gb/p/N82E16822332699?Item=N82E16822332699,108
2,https://www.newegg.com/toshiba-mg07sca12te-12tb/p/1Z4-000B-004T8?Item=1Z4-000B-004T8,109
2,https://www.newegg.com/hp-aw555a-2tb/p/N82E16822332121R?Item=N82E16822332121R,110
2,https://www.newegg.com/seagate-exos-x18-st14000nm004j-14tb/p/N82E16822185055?Item=N82E16822185055,111
2,https://www.newegg.com/seagate-st16000ve000-16tb/p/1Z4-002P-01J21?Item=1Z4-002P-01J21,112
2,https://www.newegg.com/asus-90skh000-mauan0-14tb/p/N82E16822320010?Item=N82E16822320010,113
2,https://www.newegg.com/p/1Z4-000P-00T58?Item=1Z4-000P-00T58,114
2,https://www.newegg.com/p/1Z4-000P-00TM0?Item=1Z4-000P-00TM0,115
2,https://www.newegg.com/p/1Z4-000P-00SR8?Item=1Z4-000P-00SR8,116
2,https://www.newegg.com/western-digital-ultrastar-dc-wus721010al5204-10tb/p/1Z4-0005-00T38?Item=1Z4-0005-00T38,117
2,https://www.newegg.com/wd-ultrastar-dc-hc520-0f30144-12tb/p/14Y-0291-00001?Item=14Y-0291-00001,118
2,https://www.newegg.com/red-pro-wd161kfgx-16tb/p/N82E16822234429?Item=N82E16822234429,119
2,https://www.newegg.com/seagate-ironwolf-st16000vn001-16tb/p/N82E16822184805?Item=N82E16822184805,120
2,https://www.newegg.com/seagate-exos-x18-st16000nm004j-16tb/p/1Z4-002P-022Y4?Item=1Z4-002P-022Y4,121
2,https://www.newegg.com/seagate-exos-x16-st16000nm002g-16tb/p/N82E16822184808?Item=N82E16822184808,122
2,https://www.newegg.com/ibm-81y9794-2tb/p/N82E16822135127R?Item=N82E16822135127R,123
2,https://www.newegg.com/seagate-exos-x18-st14000nm000j-14tb/p/N82E16822185027?Item=N82E16822185027,124
2,https://www.newegg.com/p/1Z4-0002-01CR9?Item=1Z4-0002-01CR9,125
2,https://www.newegg.com/black-wd101fzbx-10tb/p/N82E16822234427?Item=N82E16822234427,126
2,https://www.newegg.com/toshiba-x300-hdwr21cxzsta-12tb/p/N82E16822149748?Item=N82E16822149748,127
2,https://www.newegg.com/seagate-skyhawk-ai-st16000ve002-16tb/p/1B4-00VK-00653?Item=1B4-00VK-00653,128
2,https://www.newegg.com/seagate-exos-x18-st18000nm000j-18tb/p/1B4-00VK-00616?Item=1B4-00VK-00616,129
2,https://www.newegg.com/red-pro-wd121kfbx-12tb/p/N82E16822234375?Item=N82E16822234375,130
2,https://www.newegg.com/dell-m40th-8tb/p/1Z4-000J-00KE1?Item=1Z4-000J-00KE1,131
2,https://www.newegg.com/hpe-iss-872479-b21-1-2tb-hard-drive/p/1B0-002P-002F6?Item=1B0-002P-002F6,132
2,https://www.newegg.com/seagate-exos-x18-st12000nm004j-12tb/p/N82E16822185026?Item=N82E16822185026,133
2,https://www.newegg.com/hp-628061-b21-r-3tb/p/N82E16822332895?Item=N82E16822332895,134
2,https://www.newegg.com/hp-625031-b21-r-3tb/p/N82E16822332894?Item=N82E16822332894,135
2,https://www.newegg.com/hp-628059-b21-r-3tb/p/N82E16822332897?Item=N82E16822332897,136
2,https://www.newegg.com/dell-xy986-2tb/p/1A0-002Y-02J09?Item=1A0-002Y-02J09,137
2,https://www.newegg.com/p/1A0-001P-01CP8?Item=1A0-001P-01CP8,138
2,https://www.newegg.com/seagate-exos-x18-st12000nm000j-12tb/p/N82E16822185025?Item=N82E16822185025,139
2,https://www.newegg.com/seagate-exos-x18-st10000nm018g-10tb/p/N82E16822185024?Item=N82E16822185024,140
2,https://www.newegg.com/toshiba-mg08aca16te-16tb/p/1Z4-000B-00FR7?Item=1Z4-000B-00FR7,141
2,https://www.newegg.com/seagate-ironwolf-st10000vn000-10tb/p/N82E16822184973?Item=N82E16822184973,142
2,https://www.newegg.com/p/1Z4-000P-00TT1?Item=1Z4-000P-00TT1,143
2,https://www.newegg.com/hp-628182-001-r-3tb/p/N82E16822332865?Item=N82E16822332865,144
2,https://www.newegg.com/seagate-exos-7e10-st10000nm017b-10tb/p/N82E16822185023?Item=N82E16822185023,145
2,https://www.newegg.com/seagate-ironwolf-pro-st10000ne000-10tb/p/N82E16822184974?Item=N82E16822184974,146
2,https://www.newegg.com/hewlett-packard-k4t76at-4tb/p/0H9-002B-000V3?Item=0H9-002B-000V3,147
2,https://www.newegg.com/seagate-ironwolf-pro-st16000ne000-16tb/p/N82E16822184804?Item=N82E16822184804,148
2,https://www.newegg.com/red-plus-wd140efgx-14tb/p/N82E16822234467?Item=N82E16822234467,149
2,https://www.newegg.com/seagate-2tb-st2000nx0433/p/1WK-0048-00025?Item=1WK-0048-00025,150
2,https://www.newegg.com/p/1Z4-000P-00U78?Item=1Z4-000P-00U78,151
2,https://www.newegg.com/p/1Z4-002P-024E4?Item=1Z4-002P-024E4,152
2,https://www.newegg.com/p/1Z4-006W-000A4?Item=1Z4-006W-000A4,153
2,https://www.newegg.com/p/1A0-001P-01P24?Item=1A0-001P-01P24,154
2,https://www.newegg.com/hp-737394-b21-450gb/p/1A0-001P-01EE3?Item=1A0-001P-01EE3,155
2,https://www.newegg.com/seagate-skyhawk-ai-st12000ve001-12tb/p/N82E16822184902?Item=N82E16822184902,156
2,https://www.newegg.com/toshiba-x300-hdwr11axzsta-10tb/p/N82E16822149728?Item=N82E16822149728,157
2,https://www.newegg.com/seagate-exos-x18-st16000nm000j-16tb/p/1Z4-002P-022S9?Item=1Z4-002P-022S9,158
2,https://www.newegg.com/purple-pro-wd141purp-14tb/p/N82E16822234482?Item=N82E16822234482,159
2,https://www.newegg.com/seagate-ironwolf-pro-st12000ne0008-12tb/p/1JW-001N-00028?Item=1JW-001N-00028,160
2,https://www.newegg.com/p/1Z4-0005-00865?Item=1Z4-0005-00865,161
2,https://www.newegg.com/p/1Z4-000P-00K82?Item=1Z4-000P-00K82,162
2,https://www.newegg.com/seagate-exos-x16-st16000nm001g-16tb/p/1Z4-002P-015K6?Item=1Z4-002P-015K6,163
2,https://www.newegg.com/seagate-exos-x16-st14000nm001g-14tb/p/N82E16822184812?Item=N82E16822184812,164
2,https://www.newegg.com/red-plus-wd101efbx-10tb/p/1B4-005X-001D5?Item=1B4-005X-001D5,165
2,https://www.newegg.com/buffalo-product-series-op-hds-op-hd4-0s-3y-4tb/p/N82E16822165513?Item=N82E16822165513,166
2,https://www.newegg.com/p/1Z4-002P-024F1?Item=1Z4-002P-024F1,167
2,https://www.newegg.com/seagate-exos-x18-st18000nm000j-18tb/p/1B4-00VK-00616R?Item=1B4-00VK-00616R,168
2,https://www.newegg.com/p/1Z4-06DY-00015?Item=1Z4-06DY-00015,169
2,https://www.newegg.com/p/1Z4-000J-00GC1?Item=1Z4-000J-00GC1,170
2,https://www.newegg.com/toshiba-n300-hdwg11axzsta-10tb/p/N82E16822149729?Item=N82E16822149729,171
2,https://www.newegg.com/seagate-exos-7e10-st10000nm018b-10tb/p/N82E16822185062?Item=N82E16822185062,172
2,https://www.newegg.com/toshiba-mg06sca10te-10tb/p/1Z4-000B-00FS2?Item=1Z4-000B-00FS2,173
2,https://www.newegg.com/seagate-enterprise-capacity-2-5-2tb-st2000nx0243/p/1Z4-002P-00082?Item=1Z4-002P-00082,174
2,https://www.newegg.com/toshiba-mg06aca10te-10tb/p/1Z4-000B-004U4?Item=1Z4-000B-004U4,175
2,https://www.newegg.com/seagate-ironwolf-pro-st10000ne0008-10tb/p/1JW-001N-00026?Item=1JW-001N-00026,176
2,https://www.newegg.com/purple-pro-wd121purp-12tb/p/N82E16822234481?Item=N82E16822234481,177
2,https://www.newegg.com/dell-tmvn7-2tb/p/1Z4-000J-00HB8?Item=1Z4-000J-00HB8,178
2,https://www.newegg.com/toshiba-n300-hdwg21cxzsta-12tb/p/N82E16822149746?Item=N82E16822149746,179
2,https://www.newegg.com/ibm-49y1866-r-600gb/p/N82E16822135289?Item=N82E16822135289,180
2,https://www.newegg.com/ibm-00y2432-1-2tb/p/1Z4-0004-002A7?Item=1Z4-0004-002A7,181
2,https://www.newegg.com/p/1A0-001P-01V39?Item=1A0-001P-01V39,182
2,https://www.newegg.com/p/1A0-001P-021Z4?Item=1A0-001P-021Z4,183
2,https://www.newegg.com/p/1A0-001P-01E62?Item=1A0-001P-01E62,184
2,https://www.newegg.com/p/1A0-001P-021Y9?Item=1A0-001P-021Y9,185
2,https://www.newegg.com/red-plus-wd120efbx-12tb/p/N82E16822234466?Item=N82E16822234466,186
2,https://www.newegg.com/p/1Z4-000P-00SJ0?Item=1Z4-000P-00SJ0,187
2,https://www.newegg.com/seagate-exos-7e8-st8000nm001a-8tb/p/1Z4-002P-01A31?Item=1Z4-002P-01A31,188
2,https://www.newegg.com/red-pro-wd8003ffbx-8tb/p/N82E16822234348?Item=N82E16822234348,189
2,https://www.newegg.com/p/1Z4-002P-024F9?Item=1Z4-002P-024F9,190
